"","subject","activity","feature","measurement","mean_value"
"3065",13,"STANDING","tBodyGyro","std()",-0.966911915964912
"3066",13,"STANDING","tBodyGyroJerk","mean()",-0.0644444448567252
"3067",13,"STANDING","tBodyGyroJerk","std()",-0.981541609649123
"3068",13,"STANDING","tBodyGyroJerkMag","mean()",-0.983637634912281
"3069",13,"STANDING","tBodyGyroJerkMag","std()",-0.976197659649123
"3070",13,"STANDING","tBodyGyroMag","mean()",-0.95782537245614
"3071",13,"STANDING","tBodyGyroMag","std()",-0.944980198421053
"3072",13,"STANDING","tGravityAcc","mean()",0.216755496374269
"3073",13,"STANDING","tGravityAcc","std()",-0.981246928304094
"3074",13,"STANDING","tGravityAccMag","mean()",-0.971564243157895
"3075",13,"STANDING","tGravityAccMag","std()",-0.968519673859649
"3076",13,"WALKING","fBodyAcc","mean()",-0.162122187314854
"3077",13,"WALKING","fBodyAcc","meanFreq()",-0.0199571087883041
"3078",13,"WALKING","fBodyAcc","std()",-0.176999783697661
"3079",13,"WALKING","fBodyAccJerk","mean()",-0.225548010775439
"3080",13,"WALKING","fBodyAccJerk","meanFreq()",-0.280845052844503
"3081",13,"WALKING","fBodyAccJerk","std()",-0.177071783884854
"3082",13,"WALKING","fBodyAccMag","mean()",-0.23460086645614
"3083",13,"WALKING","fBodyAccMag","meanFreq()",0.253532325631579
"3084",13,"WALKING","fBodyAccMag","std()",-0.438388953157895
"3085",13,"WALKING","fBodyBodyAccJerkMag","mean()",-0.15211150075614
"3086",13,"WALKING","fBodyBodyAccJerkMag","meanFreq()",0.118031208750877
"3087",13,"WALKING","fBodyBodyAccJerkMag","std()",-0.113591923723684
"3088",13,"WALKING","fBodyBodyGyroJerkMag","mean()",-0.338527133789474
"3089",13,"WALKING","fBodyBodyGyroJerkMag","meanFreq()",0.229037956496491
"3090",13,"WALKING","fBodyBodyGyroJerkMag","std()",-0.349285611070175
"3091",13,"WALKING","fBodyBodyGyroMag","mean()",-0.267472373877193
"3092",13,"WALKING","fBodyBodyGyroMag","meanFreq()",0.302576933403509
"3093",13,"WALKING","fBodyBodyGyroMag","std()",-0.379951835438597
"3094",13,"WALKING","fBodyGyro","mean()",-0.241892661097661
"3095",13,"WALKING","fBodyGyro","meanFreq()",0.0590775530385965
"3096",13,"WALKING","fBodyGyro","std()",-0.403222372391813
"3097",13,"WALKING","tBodyAcc","mean()",0.0486285363210526
"3098",13,"WALKING","tBodyAcc","std()",-0.141872413947953
"3099",13,"WALKING","tBodyAccJerk","mean()",0.0300050526171345
"3100",13,"WALKING","tBodyAccJerk","std()",-0.179664787649591
"3101",13,"WALKING","tBodyAccJerkMag","mean()",-0.133205034736842
"3102",13,"WALKING","tBodyAccJerkMag","std()",-0.131788528797719
"3103",13,"WALKING","tBodyAccMag","mean()",-0.135643867842105
"3104",13,"WALKING","tBodyAccMag","std()",-0.292546377017544
"3105",13,"WALKING","tBodyGyro","mean()",-0.00628248320374269
"3106",13,"WALKING","tBodyGyro","std()",-0.343151137532164
"3107",13,"WALKING","tBodyGyroJerk","mean()",-0.0641047032883041
"3108",13,"WALKING","tBodyGyroJerk","std()",-0.305446263187135
"3109",13,"WALKING","tBodyGyroJerkMag","mean()",-0.303508210175439
"3110",13,"WALKING","tBodyGyroJerkMag","std()",-0.322118379807018
"3111",13,"WALKING","tBodyGyroMag","mean()",-0.218669558421053
"3112",13,"WALKING","tBodyGyroMag","std()",-0.253240071964912
"3113",13,"WALKING","tGravityAcc","mean()",0.165299136584795
"3114",13,"WALKING","tGravityAcc","std()",-0.960694118596491
"3115",13,"WALKING","tGravityAccMag","mean()",-0.135643867842105
"3116",13,"WALKING","tGravityAccMag","std()",-0.292546377017544
"3117",13,"WALKING_DOWNSTAIRS","fBodyAcc","mean()",-0.0867641719602837
"3118",13,"WALKING_DOWNSTAIRS","fBodyAcc","meanFreq()",-0.0932385776668794
"3119",13,"WALKING_DOWNSTAIRS","fBodyAcc","std()",-0.13126773830695
"3120",13,"WALKING_DOWNSTAIRS","fBodyAccJerk","mean()",-0.199600648139007
"3121",13,"WALKING_DOWNSTAIRS","fBodyAccJerk","meanFreq()",-0.369087914770213
"3122",13,"WALKING_DOWNSTAIRS","fBodyAccJerk","std()",-0.204366522627752
"3123",13,"WALKING_DOWNSTAIRS","fBodyAccMag","mean()",0.0528791880659574
"3124",13,"WALKING_DOWNSTAIRS","fBodyAccMag","meanFreq()",0.0821411398170213
"3125",13,"WALKING_DOWNSTAIRS","fBodyAccMag","std()",-0.210912766382979
"3126",13,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag","mean()",-0.0282156656914894
"3127",13,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag","meanFreq()",0.0266434248106383
"3128",13,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag","std()",-0.0709893839055319
"3129",13,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag","mean()",-0.266399903210638
"3130",13,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag","meanFreq()",0.207435719
"3131",13,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag","std()",-0.343094861202128
"3132",13,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag","mean()",-0.206121707212766
"3133",13,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag","meanFreq()",0.257421061128511
"3134",13,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag","std()",-0.400560061212766
"3135",13,"WALKING_DOWNSTAIRS","fBodyGyro","mean()",-0.22213755797234
"3136",13,"WALKING_DOWNSTAIRS","fBodyGyro","meanFreq()",-0.0475986082255319
"3137",13,"WALKING_DOWNSTAIRS","fBodyGyro","std()",-0.376286323433333
"3138",13,"WALKING_DOWNSTAIRS","tBodyAcc","mean()",0.0595137426538298
"3139",13,"WALKING_DOWNSTAIRS","tBodyAcc","std()",-0.0862049185010638
"3140",13,"WALKING_DOWNSTAIRS","tBodyAccJerk","mean()",0.0229626965806028
"3141",13,"WALKING_DOWNSTAIRS","tBodyAccJerk","std()",-0.180055062641135
"3142",13,"WALKING_DOWNSTAIRS","tBodyAccJerkMag","mean()",-0.127926051502128
"3143",13,"WALKING_DOWNSTAIRS","tBodyAccJerkMag","std()",-0.0433959844
"3144",13,"WALKING_DOWNSTAIRS","tBodyAccMag","mean()",-0.0294634299553191
"3145",13,"WALKING_DOWNSTAIRS","tBodyAccMag","std()",-0.0156098198829787
"3146",13,"WALKING_DOWNSTAIRS","tBodyGyro","mean()",-0.0117028446721277
"3147",13,"WALKING_DOWNSTAIRS","tBodyGyro","std()",-0.312878801829787
"3148",13,"WALKING_DOWNSTAIRS","tBodyGyroJerk","mean()",-0.060954479977305
"3149",13,"WALKING_DOWNSTAIRS","tBodyGyroJerk","std()",-0.363329802730496
"3150",13,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag","mean()",-0.323552439276596
"3151",13,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag","std()",-0.27649151037234
"3152",13,"WALKING_DOWNSTAIRS","tBodyGyroMag","mean()",-0.102114480531915
"3153",13,"WALKING_DOWNSTAIRS","tBodyGyroMag","std()",-0.236762631468085
"3154",13,"WALKING_DOWNSTAIRS","tGravityAcc","mean()",0.21174615768844
"3155",13,"WALKING_DOWNSTAIRS","tGravityAcc","std()",-0.925050146382979
"3156",13,"WALKING_DOWNSTAIRS","tGravityAccMag","mean()",-0.0294634299553191
"3157",13,"WALKING_DOWNSTAIRS","tGravityAccMag","std()",-0.0156098198829787
"3158",13,"WALKING_UPSTAIRS","fBodyAcc","mean()",-0.283634150963636
"3159",13,"WALKING_UPSTAIRS","fBodyAcc","meanFreq()",-0.337474328927273
"3160",13,"WALKING_UPSTAIRS","fBodyAcc","std()",-0.112088936899818
"3161",13,"WALKING_UPSTAIRS","fBodyAccJerk","mean()",-0.502234916357576
"3162",13,"WALKING_UPSTAIRS","fBodyAccJerk","meanFreq()",-0.471123182030303
"3163",13,"WALKING_UPSTAIRS","fBodyAccJerk","std()",-0.507657983115152
"3164",13,"WALKING_UPSTAIRS","fBodyAccMag","mean()",-0.367522800909091
"3165",13,"WALKING_UPSTAIRS","fBodyAccMag","meanFreq()",-0.15090472406
"3166",13,"WALKING_UPSTAIRS","fBodyAccMag","std()",-0.409065516363636
"3167",13,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag","mean()",-0.425100006545455
"3168",13,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag","meanFreq()",-0.0278380090472727
"3169",13,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag","std()",-0.491090809090909
"3170",13,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag","mean()",-0.656088544363636
"3171",13,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag","meanFreq()",0.107301253870909
"3172",13,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag","std()",-0.712261499636364
"3173",13,"WALKING_UPSTAIRS","fBodyBodyGyroMag","mean()",-0.485477308909091
"3174",13,"WALKING_UPSTAIRS","fBodyBodyGyroMag","meanFreq()",-0.104131147823636
"3175",13,"WALKING_UPSTAIRS","fBodyBodyGyroMag","std()",-0.470770800363636
"3176",13,"WALKING_UPSTAIRS","fBodyGyro","mean()",-0.409876019430303
"3177",13,"WALKING_UPSTAIRS","fBodyGyro","meanFreq()",-0.248432848476364
"3178",13,"WALKING_UPSTAIRS","fBodyGyro","std()",-0.399906424363636
"3179",13,"WALKING_UPSTAIRS","tBodyAcc","mean()",0.0348991494332727
"3180",13,"WALKING_UPSTAIRS","tBodyAcc","std()",-0.136341463912727
"3181",13,"WALKING_UPSTAIRS","tBodyAccJerk","mean()",0.0141838264139394
"3182",13,"WALKING_UPSTAIRS","tBodyAccJerk","std()",-0.490526911890909
"3183",13,"WALKING_UPSTAIRS","tBodyAccJerkMag","mean()",-0.456190454
"3184",13,"WALKING_UPSTAIRS","tBodyAccJerkMag","std()",-0.451225931090909
"3185",13,"WALKING_UPSTAIRS","tBodyAccMag","mean()",-0.10115350174
"3186",13,"WALKING_UPSTAIRS","tBodyAccMag","std()",-0.326339622181818
"3187",13,"WALKING_UPSTAIRS","tBodyGyro","mean()",-0.00593150996424242
"3188",13,"WALKING_UPSTAIRS","tBodyGyro","std()",-0.385481322824242
"3189",13,"WALKING_UPSTAIRS","tBodyGyroJerk","mean()",-0.059317434890303
"3190",13,"WALKING_UPSTAIRS","tBodyGyroJerk","std()",-0.620241282242424
"3191",13,"WALKING_UPSTAIRS","tBodyGyroJerkMag","mean()",-0.631964902181818
"3192",13,"WALKING_UPSTAIRS","tBodyGyroJerkMag","std()",-0.669216383090909
"3193",13,"WALKING_UPSTAIRS","tBodyGyroMag","mean()",-0.237182958116364
"3194",13,"WALKING_UPSTAIRS","tBodyGyroMag","std()",-0.415658606181818
"3195",13,"WALKING_UPSTAIRS","tGravityAcc","mean()",0.0942408804111515
"3196",13,"WALKING_UPSTAIRS","tGravityAcc","std()",-0.926255855757576
"3197",13,"WALKING_UPSTAIRS","tGravityAccMag","mean()",-0.10115350174
"3198",13,"WALKING_UPSTAIRS","tGravityAccMag","std()",-0.326339622181818
"3199",14,"LAYING","fBodyAcc","mean()",-0.93072846379085
"3200",14,"LAYING","fBodyAcc","meanFreq()",-0.187119398195425
"3201",14,"LAYING","fBodyAcc","std()",-0.903749805098039
"3202",14,"LAYING","fBodyAccJerk","mean()",-0.969982009738562
"3203",14,"LAYING","fBodyAccJerk","meanFreq()",-0.159514891189542
"3204",14,"LAYING","fBodyAccJerk","std()",-0.972506369803922
"3205",14,"LAYING","fBodyAccMag","mean()",-0.899463668843137
"3206",14,"LAYING","fBodyAccMag","meanFreq()",-0.131771172645098
"3207",14,"LAYING","fBodyAccMag","std()",-0.859606047058823
"3208",14,"LAYING","fBodyBodyAccJerkMag","mean()",-0.96798859627451
"3209",14,"LAYING","fBodyBodyAccJerkMag","meanFreq()",0.175722996629412
"3210",14,"LAYING","fBodyBodyAccJerkMag","std()",-0.963607433921569
"3211",14,"LAYING","fBodyBodyGyroJerkMag","mean()",-0.966455343137255
"3212",14,"LAYING","fBodyBodyGyroJerkMag","meanFreq()",0.121643800647059
"3213",14,"LAYING","fBodyBodyGyroJerkMag","std()",-0.963666018039216
"3214",14,"LAYING","fBodyBodyGyroMag","mean()",-0.930151731176471
"3215",14,"LAYING","fBodyBodyGyroMag","meanFreq()",-0.190837039343137
"3216",14,"LAYING","fBodyBodyGyroMag","std()",-0.917760104901961
"3217",14,"LAYING","fBodyGyro","mean()",-0.945718033921569
"3218",14,"LAYING","fBodyGyro","meanFreq()",-0.163794339075817
"3219",14,"LAYING","fBodyGyro","std()",-0.949162125163399
"3220",14,"LAYING","tBodyAcc","mean()",0.0450332143346405
"3221",14,"LAYING","tBodyAcc","std()",-0.90917695
"3222",14,"LAYING","tBodyAccJerk","mean()",0.0191550545815033
"3223",14,"LAYING","tBodyAccJerk","std()",-0.970677676666667
"3224",14,"LAYING","tBodyAccJerkMag","mean()",-0.972576392941176
"3225",14,"LAYING","tBodyAccJerkMag","std()",-0.966450909019608
"3226",14,"LAYING","tBodyAccMag","mean()",-0.905978250196078
"3227",14,"LAYING","tBodyAccMag","std()",-0.856593119215686
"3228",14,"LAYING","tBodyGyro","mean()",0.00025082076875817
"3229",14,"LAYING","tBodyGyro","std()",-0.947339253660131
"3230",14,"LAYING","tBodyGyroJerk","mean()",-0.0664438545476405
"3231",14,"LAYING","tBodyGyroJerk","std()",-0.972676409738562
"3232",14,"LAYING","tBodyGyroJerkMag","mean()",-0.975621183137255
"3233",14,"LAYING","tBodyGyroJerkMag","std()",-0.964009921960784
"3234",14,"LAYING","tBodyGyroMag","mean()",-0.904665418431373
"3235",14,"LAYING","tBodyGyroMag","std()",-0.913433185882353
"3236",14,"LAYING","tGravityAcc","mean()",0.39215873527451
"3237",14,"LAYING","tGravityAcc","std()",-0.904071885751634
"3238",14,"LAYING","tGravityAccMag","mean()",-0.905978250196078
"3239",14,"LAYING","tGravityAccMag","std()",-0.856593119215686
"3240",14,"SITTING","fBodyAcc","mean()",-0.95107581808642
"3241",14,"SITTING","fBodyAcc","meanFreq()",-0.0904224874777778
"3242",14,"SITTING","fBodyAcc","std()",-0.935190806783951
"3243",14,"SITTING","fBodyAccJerk","mean()",-0.974423462962963
"3244",14,"SITTING","fBodyAccJerk","meanFreq()",-0.126027945177778
"3245",14,"SITTING","fBodyAccJerk","std()",-0.976348175432099
"3246",14,"SITTING","fBodyAccMag","mean()",-0.940589853333333
"3247",14,"SITTING","fBodyAccMag","meanFreq()",0.015368050237037
"3248",14,"SITTING","fBodyAccMag","std()",-0.929193937222222
"3249",14,"SITTING","fBodyBodyAccJerkMag","mean()",-0.972985342962963
"3250",14,"SITTING","fBodyBodyAccJerkMag","meanFreq()",0.19841410045
"3251",14,"SITTING","fBodyBodyAccJerkMag","std()",-0.972959409444444
"3252",14,"SITTING","fBodyBodyGyroJerkMag","mean()",-0.987324239259259
"3253",14,"SITTING","fBodyBodyGyroJerkMag","meanFreq()",0.0740675933385185
"3254",14,"SITTING","fBodyBodyGyroJerkMag","std()",-0.987065177777778
"3255",14,"SITTING","fBodyBodyGyroMag","mean()",-0.963320540555556
"3256",14,"SITTING","fBodyBodyGyroMag","meanFreq()",-0.171970730796296
"3257",14,"SITTING","fBodyBodyGyroMag","std()",-0.946517963703704
"3258",14,"SITTING","fBodyGyro","mean()",-0.968468235432099
"3259",14,"SITTING","fBodyGyro","meanFreq()",-0.177422956349259
"3260",14,"SITTING","fBodyGyro","std()",-0.965276432777778
"3261",14,"SITTING","tBodyAcc","mean()",0.0569611439907407
"3262",14,"SITTING","tBodyAcc","std()",-0.938004262598765
"3263",14,"SITTING","tBodyAccJerk","mean()",0.0197505244130988
"3264",14,"SITTING","tBodyAccJerk","std()",-0.974950798333333
"3265",14,"SITTING","tBodyAccJerkMag","mean()",-0.976521006111111
"3266",14,"SITTING","tBodyAccJerkMag","std()",-0.973343388888889
"3267",14,"SITTING","tBodyAccMag","mean()",-0.944197943703704
"3268",14,"SITTING","tBodyAccMag","std()",-0.92549582962963
"3269",14,"SITTING","tBodyGyro","mean()",-0.00751193335802469
"3270",14,"SITTING","tBodyGyro","std()",-0.965260852222222
"3271",14,"SITTING","tBodyGyroJerk","mean()",-0.0625437827364198
"3272",14,"SITTING","tBodyGyroJerk","std()",-0.986671567654321
"3273",14,"SITTING","tBodyGyroJerkMag","mean()",-0.988317606666667
"3274",14,"SITTING","tBodyGyroJerkMag","std()",-0.986963989814815
"3275",14,"SITTING","tBodyGyroMag","mean()",-0.942756369259259
"3276",14,"SITTING","tBodyGyroMag","std()",-0.947081158333333
"3277",14,"SITTING","tGravityAcc","mean()",0.269329436701852
"3278",14,"SITTING","tGravityAcc","std()",-0.955006267074074
"3279",14,"SITTING","tGravityAccMag","mean()",-0.944197943703704
"3280",14,"SITTING","tGravityAccMag","std()",-0.92549582962963
"3281",14,"STANDING","fBodyAcc","mean()",-0.952433279111111
"3282",14,"STANDING","fBodyAcc","meanFreq()",-0.127268653101667
"3283",14,"STANDING","fBodyAcc","std()",-0.939147771777778
"3284",14,"STANDING","fBodyAccJerk","mean()",-0.970716659722222
"3285",14,"STANDING","fBodyAccJerk","meanFreq()",-0.0858399826311111
"3286",14,"STANDING","fBodyAccJerk","std()",-0.973940363
"3287",14,"STANDING","fBodyAccMag","mean()",-0.949715059833333
"3288",14,"STANDING","fBodyAccMag","meanFreq()",-0.0374702781666667
"3289",14,"STANDING","fBodyAccMag","std()",-0.939799869833333
"3290",14,"STANDING","fBodyBodyAccJerkMag","mean()",-0.970214125833333
"3291",14,"STANDING","fBodyBodyAccJerkMag","meanFreq()",0.214251895888333
"3292",14,"STANDING","fBodyBodyAccJerkMag","std()",-0.969677515666667
"3293",14,"STANDING","fBodyBodyGyroJerkMag","mean()",-0.969175636833333
"3294",14,"STANDING","fBodyBodyGyroJerkMag","meanFreq()",0.0125408702516667
"3295",14,"STANDING","fBodyBodyGyroJerkMag","std()",-0.966019259166667
"3296",14,"STANDING","fBodyBodyGyroMag","mean()",-0.944405563833333
"3297",14,"STANDING","fBodyBodyGyroMag","meanFreq()",-0.191031011271667
"3298",14,"STANDING","fBodyBodyGyroMag","std()",-0.934815560833333
"3299",14,"STANDING","fBodyGyro","mean()",-0.952982613111111
"3300",14,"STANDING","fBodyGyro","meanFreq()",-0.260972278086222
"3301",14,"STANDING","fBodyGyro","std()",-0.952403534
"3302",14,"STANDING","tBodyAcc","mean()",0.0538400328675556
"3303",14,"STANDING","tBodyAcc","std()",-0.941356980611111
"3304",14,"STANDING","tBodyAccJerk","mean()",0.0241270863578278
"3305",14,"STANDING","tBodyAccJerk","std()",-0.971792561944444
"3306",14,"STANDING","tBodyAccJerkMag","mean()",-0.972965788166667
"3307",14,"STANDING","tBodyAccJerkMag","std()",-0.970437182833333
"3308",14,"STANDING","tBodyAccMag","mean()",-0.943456847333333
"3309",14,"STANDING","tBodyAccMag","std()",-0.936735577166667
"3310",14,"STANDING","tBodyGyro","mean()",0.000382684450277778
"3311",14,"STANDING","tBodyGyro","std()",-0.951320505555556
"3312",14,"STANDING","tBodyGyroJerk","mean()",-0.0655439186377222
"3313",14,"STANDING","tBodyGyroJerk","std()",-0.9717765655
"3314",14,"STANDING","tBodyGyroJerkMag","mean()",-0.974873328
"3315",14,"STANDING","tBodyGyroJerkMag","std()",-0.966834217
"3316",14,"STANDING","tBodyGyroMag","mean()",-0.943530016833333
"3317",14,"STANDING","tBodyGyroMag","std()",-0.931426203833333
"3318",14,"STANDING","tGravityAcc","mean()",0.103484149722222
"3319",14,"STANDING","tGravityAcc","std()",-0.959514710888889
"3320",14,"STANDING","tGravityAccMag","mean()",-0.943456847333333
"3321",14,"STANDING","tGravityAccMag","std()",-0.936735577166667
"3322",14,"WALKING","fBodyAcc","mean()",-0.257822150477401
"3323",14,"WALKING","fBodyAcc","meanFreq()",-0.226000107463842
"3324",14,"WALKING","fBodyAcc","std()",-0.121547256429322
"3325",14,"WALKING","fBodyAccJerk","mean()",-0.421675465480226
"3326",14,"WALKING","fBodyAccJerk","meanFreq()",-0.314159738830508
"3327",14,"WALKING","fBodyAccJerk","std()",-0.455738046384181
"3328",14,"WALKING","fBodyAccMag","mean()",-0.373516771016949
"3329",14,"WALKING","fBodyAccMag","meanFreq()",-0.0368327907423729
"3330",14,"WALKING","fBodyAccMag","std()",-0.457490009491525
"3331",14,"WALKING","fBodyBodyAccJerkMag","mean()",-0.431591453389831
"3332",14,"WALKING","fBodyBodyAccJerkMag","meanFreq()",0.164708200554237
"3333",14,"WALKING","fBodyBodyAccJerkMag","std()",-0.453426008983051
"3334",14,"WALKING","fBodyBodyGyroJerkMag","mean()",-0.591036936101695
"3335",14,"WALKING","fBodyBodyGyroJerkMag","meanFreq()",0.200917234084746
"3336",14,"WALKING","fBodyBodyGyroJerkMag","std()",-0.65567766220339
"3337",14,"WALKING","fBodyBodyGyroMag","mean()",-0.311386449661017
"3338",14,"WALKING","fBodyBodyGyroMag","meanFreq()",-0.0398346768694915
"3339",14,"WALKING","fBodyBodyGyroMag","std()",-0.265504551525424
"3340",14,"WALKING","fBodyGyro","mean()",-0.312472186847458
"3341",14,"WALKING","fBodyGyro","meanFreq()",-0.313569190265537
"3342",14,"WALKING","fBodyGyro","std()",-0.242339989942316
"3343",14,"WALKING","tBodyAcc","mean()",0.0478082304706215
"3344",14,"WALKING","tBodyAcc","std()",-0.134789220932825
"3345",14,"WALKING","tBodyAccJerk","mean()",0.0387253728664972
"3346",14,"WALKING","tBodyAccJerk","std()",-0.423875892485876
"3347",14,"WALKING","tBodyAccJerkMag","mean()",-0.377293155084746
"3348",14,"WALKING","tBodyAccJerkMag","std()",-0.439746918474576
"3349",14,"WALKING","tBodyAccMag","mean()",-0.144404671779661
"3350",14,"WALKING","tBodyAccMag","std()",-0.36380562779661
"3351",14,"WALKING","tBodyGyro","mean()",-0.0117075212188701
"3352",14,"WALKING","tBodyGyro","std()",-0.247106094278249
"3353",14,"WALKING","tBodyGyroJerk","mean()",-0.0644785332204915
"3354",14,"WALKING","tBodyGyroJerk","std()",-0.535228433728814
"3355",14,"WALKING","tBodyGyroJerkMag","mean()",-0.519895046779661
"3356",14,"WALKING","tBodyGyroJerkMag","std()",-0.606103313898305
"3357",14,"WALKING","tBodyGyroMag","mean()",-0.137208741864407
"3358",14,"WALKING","tBodyGyroMag","std()",-0.201401930542373
"3359",14,"WALKING","tGravityAcc","mean()",0.0367212900564972
"3360",14,"WALKING","tGravityAcc","std()",-0.958929929943503
"3361",14,"WALKING","tGravityAccMag","mean()",-0.144404671779661
"3362",14,"WALKING","tGravityAccMag","std()",-0.36380562779661
"3363",14,"WALKING_DOWNSTAIRS","fBodyAcc","mean()",0.224490859334815
"3364",14,"WALKING_DOWNSTAIRS","fBodyAcc","meanFreq()",-0.151940475177037
"3365",14,"WALKING_DOWNSTAIRS","fBodyAcc","std()",0.245093447187778
"3366",14,"WALKING_DOWNSTAIRS","fBodyAccJerk","mean()",0.0353713432266667
"3367",14,"WALKING_DOWNSTAIRS","fBodyAccJerk","meanFreq()",-0.291083532207407
"3368",14,"WALKING_DOWNSTAIRS","fBodyAccJerk","std()",-0.0454529315851852
"3369",14,"WALKING_DOWNSTAIRS","fBodyAccMag","mean()",0.471905155133333
"3370",14,"WALKING_DOWNSTAIRS","fBodyAccMag","meanFreq()",0.000464165078
"3371",14,"WALKING_DOWNSTAIRS","fBodyAccMag","std()",0.178684580868889
"3372",14,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag","mean()",0.186223478065556
"3373",14,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag","meanFreq()",-0.00170923580888889
"3374",14,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag","std()",0.194263424111111
"3375",14,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag","mean()",-0.254747132274667
"3376",14,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag","meanFreq()",0.05293374262
"3377",14,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag","std()",-0.356849425488889
"3378",14,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag","mean()",-0.0787568406777778
"3379",14,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag","meanFreq()",0.0800347917133333
"3380",14,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag","std()",-0.223927430580444
"3381",14,"WALKING_DOWNSTAIRS","fBodyGyro","mean()",0.0701023576296296
"3382",14,"WALKING_DOWNSTAIRS","fBodyGyro","meanFreq()",-0.190205719136296
"3383",14,"WALKING_DOWNSTAIRS","fBodyGyro","std()",-0.0406496869702222
"3384",14,"WALKING_DOWNSTAIRS","tBodyAcc","mean()",0.0601916525454815
"3385",14,"WALKING_DOWNSTAIRS","tBodyAcc","std()",0.282759302364444
"3386",14,"WALKING_DOWNSTAIRS","tBodyAccJerk","mean()",0.0274974549640741
"3387",14,"WALKING_DOWNSTAIRS","tBodyAccJerk","std()",0.0240391535900741
"3388",14,"WALKING_DOWNSTAIRS","tBodyAccJerkMag","mean()",0.0353601375466667
"3389",14,"WALKING_DOWNSTAIRS","tBodyAccJerkMag","std()",0.194708838913556
"3390",14,"WALKING_DOWNSTAIRS","tBodyAccMag","mean()",0.185537706866667
"3391",14,"WALKING_DOWNSTAIRS","tBodyAccMag","std()",0.428405922622222
"3392",14,"WALKING_DOWNSTAIRS","tBodyGyro","mean()",-0.0246341174948148
"3393",14,"WALKING_DOWNSTAIRS","tBodyGyro","std()",0.0195457270207407
"3394",14,"WALKING_DOWNSTAIRS","tBodyGyroJerk","mean()",-0.0814257461133333
"3395",14,"WALKING_DOWNSTAIRS","tBodyGyroJerk","std()",-0.243311454346667
"3396",14,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag","mean()",-0.275120883488889
"3397",14,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag","std()",-0.274744003577778
"3398",14,"WALKING_DOWNSTAIRS","tBodyGyroMag","mean()",0.166340011842444
"3399",14,"WALKING_DOWNSTAIRS","tBodyGyroMag","std()",-0.0665144570666667
"3400",14,"WALKING_DOWNSTAIRS","tGravityAcc","mean()",0.0531619577037037
"3401",14,"WALKING_DOWNSTAIRS","tGravityAcc","std()",-0.906463350444444
"3402",14,"WALKING_DOWNSTAIRS","tGravityAccMag","mean()",0.185537706866667
"3403",14,"WALKING_DOWNSTAIRS","tGravityAccMag","std()",0.428405922622222
"3404",14,"WALKING_UPSTAIRS","fBodyAcc","mean()",-0.03847359205
"3405",14,"WALKING_UPSTAIRS","fBodyAcc","meanFreq()",-0.374517956895062
"3406",14,"WALKING_UPSTAIRS","fBodyAcc","std()",0.246072229259259
"3407",14,"WALKING_UPSTAIRS","fBodyAccJerk","mean()",-0.331704084987654
"3408",14,"WALKING_UPSTAIRS","fBodyAccJerk","meanFreq()",-0.424270826462963
"3409",14,"WALKING_UPSTAIRS","fBodyAccJerk","std()",-0.391206072196914
"3410",14,"WALKING_UPSTAIRS","fBodyAccMag","mean()",-0.0759851813333333
"3411",14,"WALKING_UPSTAIRS","fBodyAccMag","meanFreq()",-0.168723817533333
"3412",14,"WALKING_UPSTAIRS","fBodyAccMag","std()",-0.143253889222222
"3413",14,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag","mean()",-0.288744334092593
"3414",14,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag","meanFreq()",0.0399288326018519
"3415",14,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag","std()",-0.409847649281481
"3416",14,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag","mean()",-0.457250612407407
"3417",14,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag","meanFreq()",0.076347168
